Gene1,Gene2,Confidence Score,Origin
AAEL015681,AAEL012331,0.141,yeast
AAEL000454,AAEL014414,0.141,yeast
AAEL003846,AAEL001266,0.141,yeast
AAEL015682,AAEL007263,0.141,yeast
AAEL006769,AAEL010600,0.141,yeast
AAEL001165,AAEL008232,0.141,yeast
AAEL008276,AAEL012903,0.141,yeast
AAEL008468,AAEL004438,0.141,yeast
AAEL002863,AAEL009080,0.141,yeast
AAEL015676,AAEL012331,0.141,yeast
AAEL015678,AAEL000473,0.141,yeast
AAEL008324,AAEL009080,0.141,yeast
AAEL011750,AAEL014741,0.141,yeast
AAEL000454,AAEL013359,0.141,yeast
AAEL008276,AAEL011411,0.141,yeast
AAEL003484,AAEL012042,0.141,yeast
AAEL012903,AAEL004308,0.141,yeast
AAEL015679,AAEL007263,0.141,yeast
AAEL012042,AAEL009859,0.141,yeast
AAEL012802,AAEL011368,0.141,yeast
AAEL005961,AAEL005356,0.141,yeast
AAEL015678,AAEL007263,0.141,yeast
AAEL003866,AAEL001266,0.141,yeast
AAEL000292,AAEL007126,0.141,yeast
AAEL000261,AAEL011411,0.141,yeast
AAEL009948,AAEL012113,0.141,yeast
AAEL015679,AAEL012331,0.141,yeast
AAEL001893,AAEL011411,0.141,yeast
AAEL007126,AAEL007958,0.141,yeast
AAEL012042,AAEL006922,0.141,yeast
AAEL003664,AAEL000175,0.141,yeast
AAEL001243,AAEL009080,0.141,yeast
AAEL015674,AAEL007263,0.141,yeast
AAEL013709,AAEL001266,0.141,yeast
AAEL013134,AAEL006315,0.141,yeast
AAEL008341,AAEL012035,0.141,yeast
AAEL005744,AAEL013275,0.141,yeast
AAEL000794,AAEL006642,0.141,yeast
AAEL001574,AAEL006315,0.141,yeast
AAEL013054,AAEL011368,0.141,yeast
AAEL002863,AAEL007126,0.141,yeast
AAEL011887,AAEL009080,0.141,yeast
AAEL012094,AAEL012240,0.141,yeast
AAEL015682,AAEL012331,0.141,yeast
AAEL011805,AAEL007138,0.141,yeast
AAEL009725,AAEL007138,0.141,yeast
AAEL003838,AAEL001266,0.141,yeast
AAEL013044,AAEL007138,0.141,yeast
AAEL014865,AAEL013144,0.141,yeast
AAEL006895,AAEL004699,0.141,yeast
AAEL015674,AAEL012331,0.141,yeast
AAEL007251,AAEL007138,0.141,yeast
AAEL007564,AAEL012042,0.141,yeast
AAEL013044,AAEL012042,0.141,yeast
AAEL001893,AAEL012903,0.141,yeast
AAEL008276,AAEL009080,0.141,yeast
AAEL015675,AAEL000473,0.141,yeast
AAEL011999,AAEL001266,0.141,yeast
AAEL011750,AAEL003391,0.141,yeast
AAEL001672,AAEL013144,0.141,yeast
AAEL001160,AAEL009080,0.141,yeast
AAEL012042,AAEL006474,0.141,yeast
AAEL009798,AAEL011411,0.141,yeast
AAEL000490,AAEL001266,0.141,yeast
AAEL003689,AAEL001266,0.141,yeast
AAEL003529,AAEL012903,0.141,yeast
AAEL006603,AAEL007126,0.141,yeast
AAEL007257,AAEL007126,0.141,yeast
AAEL010514,AAEL011750,0.141,yeast
AAEL001526,AAEL007138,0.141,yeast
AAEL012198,AAEL012122,0.141,yeast
AAEL012810,AAEL012042,0.141,yeast
AAEL007065,AAEL008468,0.141,yeast
AAEL013048,AAEL012042,0.141,yeast
AAEL015677,AAEL000473,0.141,yeast
AAEL001421,AAEL014414,0.141,yeast
AAEL005025,AAEL008787,0.141,yeast
AAEL015681,AAEL007263,0.141,yeast
AAEL015678,AAEL012331,0.141,yeast
AAEL015681,AAEL000473,0.141,yeast
AAEL000005,AAEL009080,0.141,yeast
AAEL006694,AAEL009080,0.141,yeast
AAEL006694,AAEL012903,0.141,yeast
AAEL003734,AAEL011282,0.141,yeast
AAEL006988,AAEL011288,0.141,yeast
AAEL007135,AAEL010485,0.141,yeast
AAEL007136,AAEL008661,0.141,yeast
AAEL009510,AAEL003391,0.141,yeast
AAEL001893,AAEL009080,0.141,yeast
AAEL005931,AAEL011087,0.141,yeast
AAEL012243,AAEL010671,0.141,yeast
AAEL007138,AAEL009859,0.141,yeast
AAEL009510,AAEL013134,0.141,yeast
AAEL000794,AAEL013229,0.141,yeast
AAEL005336,AAEL004063,0.141,yeast
AAEL012897,AAEL011758,0.141,yeast
AAEL007138,AAEL006117,0.141,yeast
AAEL013054,AAEL012894,0.141,yeast
AAEL008468,AAEL000175,0.141,yeast
AAEL007564,AAEL007138,0.141,yeast
AAEL012042,AAEL006117,0.141,yeast
AAEL015680,AAEL000473,0.141,yeast
AAEL015676,AAEL007263,0.141,yeast
AAEL007864,AAEL007126,0.141,yeast
AAEL003673,AAEL001266,0.141,yeast
AAEL015677,AAEL007263,0.141,yeast
AAEL000513,AAEL001266,0.141,yeast
AAEL001165,AAEL015099,0.141,yeast
AAEL006895,AAEL003503,0.141,yeast
AAEL015314,AAEL010485,0.141,yeast
AAEL007138,AAEL006922,0.141,yeast
AAEL011087,AAEL008787,0.141,yeast
AAEL012044,AAEL013464,0.141,yeast
AAEL000261,AAEL009080,0.141,yeast
AAEL012802,AAEL014968,0.141,yeast
AAEL006899,AAEL004148,0.141,yeast
AAEL000703,AAEL005041,0.141,yeast
AAEL009510,AAEL012095,0.141,yeast
AAEL000299,AAEL009080,0.141,yeast
AAEL015680,AAEL007263,0.141,yeast
AAEL001165,AAEL012044,0.141,yeast
AAEL012042,AAEL008661,0.141,yeast
AAEL015677,AAEL012331,0.141,yeast
AAEL000517,AAEL001266,0.141,yeast
AAEL003814,AAEL001266,0.141,yeast
AAEL003809,AAEL001112,0.141,yeast
AAEL000501,AAEL001266,0.141,yeast
AAEL015347,AAEL009080,0.141,yeast
AAEL008468,AAEL012419,0.141,yeast
AAEL015679,AAEL000473,0.141,yeast
AAEL001526,AAEL007126,0.141,yeast
AAEL000890,AAEL013869,0.14,fly
AAEL007826,AAEL013069,0.14,fly
AAEL014613,AAEL007060,0.14,fly
AAEL003973,AAEL006930,0.14,fly
AAEL007749,AAEL001750,0.14,fly
AAEL000810,AAEL006677,0.14,fly
AAEL007474,AAEL002443,0.14,fly
AAEL000879,AAEL000021,0.14,fly
AAEL007810,AAEL010388,0.14,fly
AAEL014068,AAEL006930,0.14,fly
AAEL014168,AAEL007160,0.14,fly
AAEL007474,AAEL002151,0.14,fly
AAEL005341,AAEL010605,0.14,fly
AAEL008487,AAEL015274,0.14,fly
AAEL006802,AAEL007060,0.14,fly
AAEL006795,AAEL010442,0.14,fly
AAEL000032,AAEL006804,0.14,fly
AAEL014619,AAEL007060,0.14,fly
AAEL007474,AAEL014398,0.14,fly
AAEL014610,AAEL005827,0.14,fly
AAEL000896,AAEL013869,0.14,fly
AAEL001704,AAEL012816,0.14,fly
AAEL013989,AAEL006930,0.14,fly
AAEL007474,AAEL008555,0.14,fly
AAEL014194,AAEL006930,0.14,fly
AAEL007749,AAEL011478,0.14,fly
AAEL014612,AAEL005827,0.14,fly
AAEL007383,AAEL012877,0.14,fly
AAEL012123,AAEL006930,0.14,fly
AAEL009154,AAEL008437,0.14,fly
AAEL008437,AAEL009297,0.14,fly
AAEL010605,AAEL009707,0.14,fly
AAEL001336,AAEL006930,0.14,fly
AAEL014612,AAEL014600,0.14,fly
AAEL014610,AAEL014600,0.14,fly
AAEL009725,AAEL012042,0.14,yeast
AAEL006895,AAEL003352,0.14,yeast
AAEL011368,AAEL006117,0.14,yeast
AAEL009510,AAEL013079,0.14,yeast
AAEL011411,AAEL009497,0.14,yeast
AAEL012903,AAEL009497,0.14,yeast
AAEL010251,AAEL015677,0.14,yeast
AAEL014554,AAEL009080,0.14,yeast
AAEL003734,AAEL015182,0.14,yeast
AAEL015684,AAEL009160,0.14,yeast
AAEL003673,AAEL007078,0.14,yeast
AAEL008008,AAEL003039,0.14,yeast
AAEL003846,AAEL007078,0.14,yeast
AAEL015679,AAEL010897,0.14,yeast
AAEL013048,AAEL007136,0.14,yeast
AAEL003303,AAEL010248,0.14,yeast
AAEL015681,AAEL010897,0.14,yeast
AAEL000517,AAEL007078,0.14,yeast
AAEL008860,AAEL009080,0.14,yeast
AAEL003846,AAEL002160,0.14,yeast
AAEL011411,AAEL001112,0.14,yeast
AAEL007138,AAEL004308,0.14,yeast
AAEL014262,AAEL015677,0.14,yeast
AAEL006603,AAEL007138,0.14,yeast
AAEL003657,AAEL009080,0.14,yeast
AAEL011368,AAEL008661,0.14,yeast
AAEL011411,AAEL004368,0.14,yeast
AAEL003484,AAEL007136,0.14,yeast
AAEL015347,AAEL007126,0.14,yeast
AAEL007136,AAEL006117,0.14,yeast
AAEL011750,AAEL008117,0.14,yeast
AAEL000794,AAEL008648,0.14,yeast
AAEL011807,AAEL011411,0.14,yeast
AAEL010251,AAEL015679,0.14,yeast
AAEL012894,AAEL006474,0.14,yeast
AAEL001928,AAEL003303,0.14,yeast
AAEL014262,AAEL015680,0.14,yeast
AAEL003529,AAEL007126,0.14,yeast
AAEL013709,AAEL007078,0.14,yeast
AAEL015676,AAEL010897,0.14,yeast
AAEL005964,AAEL003851,0.14,yeast
AAEL005964,AAEL000518,0.14,yeast
AAEL015682,AAEL010897,0.14,yeast
AAEL010251,AAEL015682,0.14,yeast
AAEL014149,AAEL012903,0.14,yeast
AAEL011353,AAEL009276,0.14,yeast
AAEL014262,AAEL015674,0.14,yeast
AAEL008838,AAEL011411,0.14,yeast
AAEL015543,AAEL011411,0.14,yeast
AAEL005964,AAEL000525,0.14,yeast
AAEL009510,AAEL008117,0.14,yeast
AAEL000980,AAEL012042,0.14,yeast
AAEL003689,AAEL007078,0.14,yeast
AAEL012897,AAEL003957,0.14,yeast
AAEL000513,AAEL002160,0.14,yeast
AAEL010691,AAEL013074,0.14,yeast
AAEL012903,AAEL004368,0.14,yeast
AAEL015674,AAEL010897,0.14,yeast
AAEL001243,AAEL007126,0.14,yeast
AAEL003471,AAEL011411,0.14,yeast
AAEL013012,AAEL011821,0.14,yeast
AAEL014262,AAEL015678,0.14,yeast
AAEL000513,AAEL007078,0.14,yeast
AAEL008860,AAEL012903,0.14,yeast
AAEL003827,AAEL006040,0.14,yeast
AAEL014968,AAEL006117,0.14,yeast
AAEL006986,AAEL007136,0.14,yeast
AAEL000501,AAEL007078,0.14,yeast
AAEL003863,AAEL014723,0.14,yeast
AAEL005964,AAEL003826,0.14,yeast
AAEL009510,AAEL005744,0.14,yeast
AAEL013091,AAEL007126,0.14,yeast
AAEL007251,AAEL007136,0.14,yeast
AAEL011411,AAEL004438,0.14,yeast
AAEL001421,AAEL011758,0.14,yeast
AAEL010691,AAEL008787,0.14,yeast
AAEL000501,AAEL002160,0.14,yeast
AAEL003814,AAEL007078,0.14,yeast
AAEL014149,AAEL009080,0.14,yeast
AAEL013709,AAEL002160,0.14,yeast
AAEL003833,AAEL013676,0.14,yeast
AAEL001928,AAEL014843,0.14,yeast
AAEL011903,AAEL007136,0.14,yeast
AAEL009510,AAEL004563,0.14,yeast
AAEL006187,AAEL010341,0.14,yeast
AAEL010251,AAEL015674,0.14,yeast
AAEL005964,AAEL000497,0.14,yeast
AAEL011750,AAEL004651,0.14,yeast
AAEL010884,AAEL005041,0.14,yeast
AAEL007136,AAEL006922,0.14,yeast
AAEL001872,AAEL011898,0.14,yeast
AAEL001811,AAEL009080,0.14,yeast
AAEL013181,AAEL006895,0.14,yeast
AAEL012514,AAEL015684,0.14,yeast
AAEL004631,AAEL011708,0.14,yeast
AAEL007126,AAEL004308,0.14,yeast
AAEL011999,AAEL007078,0.14,yeast
AAEL010805,AAEL007126,0.14,yeast
AAEL003833,AAEL014723,0.14,yeast
AAEL014262,AAEL015681,0.14,yeast
AAEL007244,AAEL011368,0.14,yeast
AAEL011816,AAEL009080,0.14,yeast
AAEL000517,AAEL002160,0.14,yeast
AAEL000292,AAEL012042,0.14,yeast
AAEL000299,AAEL007126,0.14,yeast
AAEL000005,AAEL007138,0.14,yeast
AAEL007864,AAEL007138,0.14,yeast
AAEL003866,AAEL007078,0.14,yeast
AAEL001160,AAEL007138,0.14,yeast
AAEL000292,AAEL007138,0.14,yeast
AAEL007244,AAEL012894,0.14,yeast
AAEL012310,AAEL012042,0.14,yeast
AAEL003838,AAEL007078,0.14,yeast
AAEL010884,AAEL002789,0.14,yeast
AAEL008860,AAEL011411,0.14,yeast
AAEL015683,AAEL010059,0.14,yeast
AAEL014968,AAEL009859,0.14,yeast
AAEL005964,AAEL003818,0.14,yeast
AAEL001928,AAEL011708,0.14,yeast
AAEL011999,AAEL002160,0.14,yeast
AAEL011427,AAEL009080,0.14,yeast
AAEL000490,AAEL002160,0.14,yeast
AAEL009691,AAEL008787,0.14,yeast
AAEL000794,AAEL000641,0.14,yeast
AAEL014127,AAEL003183,0.14,yeast
AAEL015683,AAEL009160,0.14,yeast
AAEL007864,AAEL012042,0.14,yeast
AAEL013069,AAEL011087,0.14,yeast
AAEL012310,AAEL007138,0.14,yeast
AAEL003814,AAEL002160,0.14,yeast
AAEL003835,AAEL001421,0.14,yeast
AAEL010251,AAEL015681,0.14,yeast
AAEL011887,AAEL007126,0.14,yeast
AAEL004170,AAEL007126,0.14,yeast
AAEL001484,AAEL010427,0.14,yeast
AAEL015684,AAEL010059,0.14,yeast
AAEL011816,AAEL011411,0.14,yeast
AAEL007257,AAEL007138,0.14,yeast
AAEL007909,AAEL014702,0.14,yeast
AAEL001526,AAEL012042,0.14,yeast
AAEL013091,AAEL007138,0.14,yeast
AAEL014554,AAEL011411,0.14,yeast
AAEL003403,AAEL011411,0.14,yeast
AAEL010251,AAEL015676,0.14,yeast
AAEL003484,AAEL014968,0.14,yeast
AAEL015677,AAEL010897,0.14,yeast
AAEL003689,AAEL002160,0.14,yeast
AAEL015680,AAEL010897,0.14,yeast
AAEL015543,AAEL012903,0.14,yeast
AAEL008467,AAEL001712,0.14,yeast
AAEL007244,AAEL014968,0.14,yeast
AAEL014262,AAEL015676,0.14,yeast
AAEL015675,AAEL010897,0.14,yeast
AAEL006603,AAEL012042,0.14,yeast
AAEL010251,AAEL015678,0.14,yeast
AAEL000005,AAEL007126,0.14,yeast
AAEL012894,AAEL006117,0.14,yeast
AAEL013044,AAEL007136,0.14,yeast
AAEL011087,AAEL006040,0.14,yeast
AAEL011903,AAEL014968,0.14,yeast
AAEL012903,AAEL004438,0.14,yeast
AAEL011807,AAEL012903,0.14,yeast
AAEL009798,AAEL009080,0.14,yeast
AAEL003403,AAEL012903,0.14,yeast
AAEL009241,AAEL015683,0.14,yeast
AAEL003471,AAEL009080,0.14,yeast
AAEL001165,AAEL003809,0.14,yeast
AAEL008838,AAEL012903,0.14,yeast
AAEL015678,AAEL010897,0.14,yeast
AAEL004631,AAEL011704,0.14,yeast
AAEL003863,AAEL013676,0.14,yeast
AAEL014262,AAEL015675,0.14,yeast
AAEL012894,AAEL008661,0.14,yeast
AAEL014149,AAEL011411,0.14,yeast
AAEL000490,AAEL007078,0.14,yeast
AAEL004631,AAEL003303,0.14,yeast
AAEL014262,AAEL015679,0.14,yeast
AAEL003823,AAEL007078,0.14,yeast
AAEL014554,AAEL012903,0.14,yeast
AAEL011805,AAEL007136,0.14,yeast
AAEL012894,AAEL009859,0.14,yeast
AAEL014968,AAEL006474,0.14,yeast
AAEL003657,AAEL012903,0.14,yeast
AAEL005799,AAEL006895,0.14,yeast
AAEL006040,AAEL008187,0.14,yeast
AAEL003866,AAEL002160,0.14,yeast
AAEL005964,AAEL000494,0.14,yeast
AAEL003838,AAEL002160,0.14,yeast
AAEL007257,AAEL012042,0.14,yeast
AAEL002399,AAEL000001,0.14,yeast
AAEL004631,AAEL014843,0.14,yeast
AAEL014968,AAEL008661,0.14,yeast
AAEL011807,AAEL009080,0.14,yeast
AAEL010251,AAEL015680,0.14,yeast
AAEL008324,AAEL007126,0.14,yeast
AAEL003809,AAEL013464,0.14,yeast
AAEL008838,AAEL009080,0.14,yeast
AAEL011750,AAEL013079,0.14,yeast
AAEL011060,AAEL012042,0.14,yeast
AAEL001928,AAEL011704,0.14,yeast
AAEL015543,AAEL009080,0.14,yeast
AAEL003673,AAEL002160,0.14,yeast
AAEL008865,AAEL013249,0.14,yeast
AAEL011427,AAEL012903,0.14,yeast
AAEL009241,AAEL015684,0.14,yeast
AAEL006307,AAEL001872,0.14,yeast
AAEL012198,AAEL003183,0.14,yeast
AAEL009798,AAEL012903,0.14,yeast
AAEL001811,AAEL011411,0.14,yeast
AAEL010143,AAEL010651,0.14,yeast
AAEL011427,AAEL011411,0.14,yeast
AAEL003403,AAEL009080,0.14,yeast
AAEL005964,AAEL007005,0.14,yeast
AAEL007136,AAEL009859,0.14,yeast
AAEL008324,AAEL007138,0.14,yeast
AAEL011816,AAEL012903,0.14,yeast
AAEL006694,AAEL007126,0.14,yeast
AAEL003823,AAEL002160,0.14,yeast
AAEL011060,AAEL007138,0.14,yeast
AAEL005964,AAEL003862,0.14,yeast
AAEL011368,AAEL009859,0.14,yeast
AAEL002863,AAEL007138,0.14,yeast
AAEL011368,AAEL006474,0.14,yeast
AAEL014262,AAEL015682,0.14,yeast
AAEL010251,AAEL015675,0.14,yeast
AAEL012514,AAEL015683,0.14,yeast
AAEL006986,AAEL014968,0.14,yeast
AAEL009510,AAEL004651,0.14,yeast
AAEL001811,AAEL012903,0.14,yeast
AAEL003471,AAEL012903,0.14,yeast
AAEL009911,AAEL012877,0.139,fly
AAEL002832,AAEL009678,0.139,fly
AAEL000032,AAEL006811,0.139,fly
AAEL000032,AAEL014618,0.139,fly
AAEL014619,AAEL010442,0.139,fly
AAEL000909,AAEL000021,0.139,fly
AAEL001044,AAEL003118,0.139,fly
AAEL011273,AAEL004680,0.139,fly
AAEL006802,AAEL010442,0.139,fly
AAEL004129,AAEL011903,0.139,fly
AAEL014271,AAEL015453,0.139,fly
AAEL012035,AAEL005622,0.139,fly
AAEL007426,AAEL005250,0.139,fly
AAEL005027,AAEL003829,0.139,fly
AAEL009446,AAEL003829,0.139,fly
AAEL007810,AAEL000026,0.139,fly
AAEL002089,AAEL001946,0.139,fly
AAEL001165,AAEL010108,0.139,fly
AAEL011988,AAEL013823,0.139,fly
AAEL000262,AAEL004607,0.139,fly
AAEL014843,AAEL008887,0.139,fly
AAEL001428,AAEL015467,0.139,fly
AAEL000032,AAEL006810,0.139,fly
AAEL008788,AAEL003908,0.139,fly
AAEL005027,AAEL010063,0.139,fly
AAEL011058,AAEL010951,0.139,fly
AAEL006888,AAEL008577,0.139,fly
AAEL001604,AAEL014368,0.139,fly
AAEL003929,AAEL004680,0.139,fly
AAEL011704,AAEL008887,0.139,fly
AAEL009382,AAEL013068,0.139,fly
AAEL002759,AAEL008930,0.139,fly
AAEL004977,AAEL013436,0.139,fly
AAEL012149,AAEL009614,0.139,fly
AAEL013094,AAEL010951,0.139,fly
AAEL000878,AAEL000021,0.139,fly
AAEL015453,AAEL014528,0.139,fly
AAEL001459,AAEL000735,0.139,fly
AAEL000802,AAEL006574,0.139,fly
AAEL006647,AAEL013132,0.139,fly
AAEL014613,AAEL010442,0.139,fly
AAEL011988,AAEL013824,0.139,fly
AAEL000032,AAEL014608,0.139,fly
AAEL006066,AAEL006960,0.139,fly
AAEL014720,AAEL011478,0.139,fly
AAEL009747,AAEL005558,0.139,fly
AAEL012810,AAEL012894,0.139,yeast
AAEL013530,AAEL015674,0.139,yeast
AAEL003810,AAEL010037,0.139,yeast
AAEL013709,AAEL014709,0.139,yeast
AAEL000517,AAEL013675,0.139,yeast
AAEL013709,AAEL014494,0.139,yeast
AAEL007136,AAEL004308,0.139,yeast
AAEL000980,AAEL014968,0.139,yeast
AAEL001243,AAEL012042,0.139,yeast
AAEL003846,AAEL003193,0.139,yeast
AAEL014958,AAEL005336,0.139,yeast
AAEL000980,AAEL007136,0.139,yeast
AAEL015675,AAEL001266,0.139,yeast
AAEL015680,AAEL004686,0.139,yeast
AAEL000454,AAEL002789,0.139,yeast
AAEL007251,AAEL014968,0.139,yeast
AAEL008467,AAEL012331,0.139,yeast
AAEL003814,AAEL013675,0.139,yeast
AAEL003823,AAEL014494,0.139,yeast
AAEL000454,AAEL012419,0.139,yeast
AAEL001526,AAEL007136,0.139,yeast
AAEL008324,AAEL012042,0.139,yeast
AAEL000517,AAEL003193,0.139,yeast
AAEL013044,AAEL014968,0.139,yeast
AAEL015682,AAEL004686,0.139,yeast
AAEL008166,AAEL011692,0.139,yeast
AAEL003484,AAEL012894,0.139,yeast
AAEL009651,AAEL014414,0.139,yeast
AAEL003823,AAEL013675,0.139,yeast
AAEL003673,AAEL013675,0.139,yeast
AAEL003866,AAEL014494,0.139,yeast
AAEL013530,AAEL015679,0.139,yeast
AAEL015676,AAEL004686,0.139,yeast
AAEL013091,AAEL012042,0.139,yeast
AAEL001526,AAEL014968,0.139,yeast
AAEL001916,AAEL001238,0.139,yeast
AAEL007126,AAEL004368,0.139,yeast
AAEL000517,AAEL014709,0.139,yeast
AAEL001893,AAEL007126,0.139,yeast
AAEL007864,AAEL007136,0.139,yeast
AAEL015679,AAEL001266,0.139,yeast
AAEL000490,AAEL003193,0.139,yeast
AAEL011887,AAEL007138,0.139,yeast
AAEL002863,AAEL012042,0.139,yeast
AAEL015681,AAEL004686,0.139,yeast
AAEL003673,AAEL014494,0.139,yeast
AAEL003866,AAEL003193,0.139,yeast
AAEL007251,AAEL011368,0.139,yeast
AAEL009510,AAEL002332,0.139,yeast
AAEL011750,AAEL002332,0.139,yeast
AAEL000005,AAEL012042,0.139,yeast
AAEL003673,AAEL014709,0.139,yeast
AAEL003814,AAEL003193,0.139,yeast
AAEL003838,AAEL014709,0.139,yeast
AAEL007138,AAEL009497,0.139,yeast
AAEL010805,AAEL012042,0.139,yeast
AAEL004988,AAEL000568,0.139,yeast
AAEL015674,AAEL004686,0.139,yeast
AAEL007126,AAEL004438,0.139,yeast
AAEL000299,AAEL012042,0.139,yeast
AAEL003823,AAEL003193,0.139,yeast
AAEL011711,AAEL013359,0.139,yeast
AAEL015674,AAEL001266,0.139,yeast
AAEL000490,AAEL014494,0.139,yeast
AAEL001951,AAEL003669,0.139,yeast
AAEL000513,AAEL014494,0.139,yeast
AAEL015676,AAEL001266,0.139,yeast
AAEL003814,AAEL014494,0.139,yeast
AAEL000299,AAEL007138,0.139,yeast
AAEL012810,AAEL007136,0.139,yeast
AAEL000001,AAEL003193,0.139,yeast
AAEL010063,AAEL006469,0.139,yeast
AAEL013048,AAEL012894,0.139,yeast
AAEL009798,AAEL007126,0.139,yeast
AAEL011999,AAEL014494,0.139,yeast
AAEL003689,AAEL014709,0.139,yeast
AAEL001243,AAEL007138,0.139,yeast
AAEL012894,AAEL006922,0.139,yeast
AAEL003838,AAEL003193,0.139,yeast
AAEL007564,AAEL012894,0.139,yeast
AAEL005308,AAEL007297,0.139,yeast
AAEL000513,AAEL003193,0.139,yeast
AAEL007564,AAEL014968,0.139,yeast
AAEL011255,AAEL003877,0.139,yeast
AAEL015680,AAEL001266,0.139,yeast
AAEL011999,AAEL013675,0.139,yeast
AAEL003814,AAEL014709,0.139,yeast
AAEL009285,AAEL010651,0.139,yeast
AAEL003689,AAEL014494,0.139,yeast
AAEL015678,AAEL001266,0.139,yeast
AAEL013048,AAEL011368,0.139,yeast
AAEL012310,AAEL011368,0.139,yeast
AAEL007564,AAEL011368,0.139,yeast
AAEL012359,AAEL010900,0.139,yeast
AAEL003734,AAEL011758,0.139,yeast
AAEL003689,AAEL003193,0.139,yeast
AAEL015677,AAEL001266,0.139,yeast
AAEL011887,AAEL012042,0.139,yeast
AAEL011805,AAEL012894,0.139,yeast
AAEL011805,AAEL014968,0.139,yeast
AAEL013530,AAEL015681,0.139,yeast
AAEL008467,AAEL009275,0.139,yeast
AAEL000513,AAEL013675,0.139,yeast
AAEL001872,AAEL004148,0.139,yeast
AAEL011527,AAEL005041,0.139,yeast
AAEL014325,AAEL006040,0.139,yeast
AAEL006986,AAEL012894,0.139,yeast
AAEL009725,AAEL011368,0.139,yeast
AAEL001951,AAEL004501,0.139,yeast
AAEL012810,AAEL014968,0.139,yeast
AAEL006694,AAEL007138,0.139,yeast
AAEL008276,AAEL007138,0.139,yeast
AAEL013709,AAEL003193,0.139,yeast
AAEL015347,AAEL007138,0.139,yeast
AAEL013044,AAEL012894,0.139,yeast
AAEL003846,AAEL014494,0.139,yeast
AAEL013530,AAEL015676,0.139,yeast
AAEL011711,AAEL014414,0.139,yeast
AAEL004170,AAEL012042,0.139,yeast
AAEL009725,AAEL014968,0.139,yeast
AAEL001160,AAEL012042,0.139,yeast
AAEL000513,AAEL014709,0.139,yeast
AAEL000292,AAEL007136,0.139,yeast
AAEL013048,AAEL014968,0.139,yeast
AAEL012042,AAEL007958,0.139,yeast
AAEL003228,AAEL014325,0.139,yeast
AAEL007138,AAEL007958,0.139,yeast
AAEL011999,AAEL003193,0.139,yeast
AAEL012903,AAEL001112,0.139,yeast
AAEL012310,AAEL012894,0.139,yeast
AAEL014968,AAEL006922,0.139,yeast
AAEL012310,AAEL014968,0.139,yeast
AAEL003838,AAEL013675,0.139,yeast
AAEL013530,AAEL015675,0.139,yeast
AAEL013069,AAEL000568,0.139,yeast
AAEL011903,AAEL011368,0.139,yeast
AAEL008467,AAEL007263,0.139,yeast
AAEL003846,AAEL013675,0.139,yeast
AAEL000501,AAEL013675,0.139,yeast
AAEL011750,AAEL005289,0.139,yeast
AAEL004616,AAEL004501,0.139,yeast
AAEL013530,AAEL015682,0.139,yeast
AAEL011999,AAEL014709,0.139,yeast
AAEL001673,AAEL000175,0.139,yeast
AAEL006040,AAEL014133,0.139,yeast
AAEL015678,AAEL004686,0.139,yeast
AAEL010805,AAEL007138,0.139,yeast
AAEL004170,AAEL007138,0.139,yeast
AAEL008276,AAEL007126,0.139,yeast
AAEL003833,AAEL006271,0.139,yeast
AAEL008467,AAEL000473,0.139,yeast
AAEL014554,AAEL007126,0.139,yeast
AAEL012042,AAEL004308,0.139,yeast
AAEL013069,AAEL004173,0.139,yeast
AAEL009725,AAEL007136,0.139,yeast
AAEL000490,AAEL014709,0.139,yeast
AAEL003866,AAEL013675,0.139,yeast
AAEL003846,AAEL014709,0.139,yeast
AAEL000501,AAEL014494,0.139,yeast
AAEL012310,AAEL007136,0.139,yeast
AAEL015677,AAEL004686,0.139,yeast
AAEL007126,AAEL009497,0.139,yeast
AAEL000517,AAEL014494,0.139,yeast
AAEL015347,AAEL012042,0.139,yeast
AAEL003838,AAEL014494,0.139,yeast
AAEL011060,AAEL007136,0.139,yeast
AAEL013530,AAEL015678,0.139,yeast
AAEL000261,AAEL007138,0.139,yeast
AAEL003863,AAEL006271,0.139,yeast
AAEL003657,AAEL007126,0.139,yeast
AAEL007257,AAEL007136,0.139,yeast
AAEL006315,AAEL004686,0.139,yeast
AAEL006694,AAEL012042,0.139,yeast
AAEL009358,AAEL006172,0.139,yeast
AAEL000261,AAEL007126,0.139,yeast
AAEL000501,AAEL014709,0.139,yeast
AAEL006986,AAEL011368,0.139,yeast
AAEL000490,AAEL013675,0.139,yeast
AAEL000501,AAEL003193,0.139,yeast
AAEL003866,AAEL014709,0.139,yeast
AAEL013530,AAEL015680,0.139,yeast
AAEL008166,AAEL011255,0.139,yeast
AAEL007251,AAEL012894,0.139,yeast
AAEL015675,AAEL004686,0.139,yeast
AAEL015682,AAEL001266,0.139,yeast
AAEL009651,AAEL013359,0.139,yeast
AAEL015681,AAEL001266,0.139,yeast
AAEL003673,AAEL003193,0.139,yeast
AAEL013044,AAEL011368,0.139,yeast
AAEL012897,AAEL012095,0.139,yeast
AAEL003689,AAEL013675,0.139,yeast
AAEL001872,AAEL011902,0.139,yeast
AAEL012810,AAEL011368,0.139,yeast
AAEL004988,AAEL004173,0.139,yeast
AAEL007138,AAEL004368,0.139,yeast
AAEL003529,AAEL007138,0.139,yeast
AAEL007564,AAEL007136,0.139,yeast
